bodyparts,RW,RW,RW,LW,LW,LW,RP,RP,RP,PP,PP,PP,LP,LP,LP,Nose,Nose,Nose,HB,HB,HB
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
115,440.0265808,342.4634094,1,435.786438,677.4682007,1,417.9122009,436.6292114,1,411.0184021,506.0057678,1,415.5452271,573.1534424,1,931.4822998,382.9846802,0.056723502,935.6724243,366.5626221,0.999939919
116,440.0077209,342.4072876,1,435.786438,677.4682007,1,417.8721313,436.6292114,1,411.0491028,506.08255,0.999999762,415.5452271,573.1534424,0.999953151,931.4822998,382.9846802,0.023413898,935.6724243,368.2019043,0.999881625
117,439.9935608,342.342041,1,435.786438,677.4682007,1,417.8564148,436.569458,1,411.0491028,505.9503479,0.999998689,415.588562,573.178833,1,931.4822998,385.0844421,0.00352892,935.6724243,370.2203979,0.99994576
118,439.9797974,342.342041,1,435.786438,677.4682007,1,417.8721313,436.622406,1,411.1307678,505.9745483,0.999997973,415.6132813,573.178833,1,937.8978271,385.0844421,0.012481938,936.3572388,372.2406921,0.999974132
119,439.9797974,342.4072876,1,435.7502136,677.4682007,1,417.8907776,436.6292114,1,411.1307678,505.9745483,0.999999762,416.0082092,573.178833,0.999999881,937.8978271,387.0498352,0.005845675,936.3572388,372.8960571,0.999546468
120,439.9797974,342.5811157,1,435.7141113,677.3728638,1,417.8907776,436.6453857,1,410.9542236,505.9745483,0.999999881,416.0082092,573.178833,0.999993324,937.8978271,387.0498352,0.005133953,936.3572388,373.4055786,0.99996376
121,439.9797974,342.5811157,1,435.7502136,677.3728638,0.999997139,417.9538574,436.622406,1,410.9426575,505.9745483,1,416.0082092,573.0745239,1,932.7036743,389.0733948,0.02160899,935.6363525,373.8253174,0.999988079
122,439.9797974,342.6144104,1,435.7502136,677.3728638,0.999999642,417.9538574,436.622406,1,410.9542236,505.9745483,1,416.0082092,573.0679932,1,932.2927856,389.4150391,0.033997267,935.2422485,375.8756409,0.999968767
123,439.8996887,342.6144104,1,435.8634949,677.4369507,1,417.9538574,436.6453857,1,410.9542236,505.9045105,1,415.947937,573.0745239,1,932.2927856,390.9677429,0.008461603,933.3114624,378.1095276,0.999970913
124,439.8996887,342.4562073,1,435.8634949,677.6748047,1,417.9557495,436.6202087,1,410.9426575,505.880127,1,415.8735046,573.2010498,1,932.2927856,393.197876,0.004091762,929.5150146,380.5402527,0.999808967
125,439.8052673,342.4562073,1,435.9590759,677.7977905,1,417.7826538,436.6202087,1,410.9426575,505.880127,1,415.79422,573.0843506,1,938.3257446,393.2162476,0.000930915,929.2587891,383.4157104,0.999983311
126,439.8052673,342.5051575,1,435.9590759,677.8400879,1,417.7494202,436.6202087,1,410.8951721,505.880127,1,415.689209,573.0843506,1,940.8881226,396.0361633,0.001492621,929.1677246,383.4387817,0.999992013
127,439.8052673,342.4562073,1,435.9590759,677.8400879,1,417.7494202,436.6096191,1,410.8951721,505.8800964,1,415.689209,573.0843506,1,940.8881226,396.0361633,0.00097113,929.1677246,384.9858093,0.999997377
128,439.8718262,342.5051575,1,436.0877991,677.7852173,0.999998808,417.9557495,436.6096191,1,410.8835449,506.0146179,1,415.689209,573.0274658,1,940.8881226,396.0361633,0.002779542,929.1677246,384.9858093,0.999995232
129,439.8976135,342.5245056,1,436.0877991,677.9943848,1,417.9764709,436.6096191,1,410.8951721,506.0146179,1,415.7441101,573.0111694,1,940.8881226,394.3195496,0.084376693,929.1677246,384.9858093,0.999981284
130,439.8976135,342.5051575,1,436.0877991,677.8743286,1,417.9764709,436.505188,1,410.8951721,506.0177002,1,415.7441101,573.0111694,1,940.4926758,377.913269,0.979318678,903.8112183,167.3622894,0.999867678
131,439.9074402,342.4051819,1,435.993103,677.7852173,1,417.9764709,436.4884644,1,410.9087219,505.9882202,1,415.879303,572.9932861,1,932.8348389,377.913269,0.998795509,894.9589233,166.3087921,0.90129894
132,439.9074402,342.4817505,1,436.0457764,677.7852173,1,417.9764709,436.4884644,1,411.0276184,505.9882202,1,415.7441101,573.0274658,1,932.8348389,377.913269,0.924087822,888.9589233,165.7120972,0.973040223
133,439.9116516,342.409729,1,436.0457764,677.6136475,1,417.9764709,436.4578857,1,411.0748901,505.946167,0.999999881,415.7138977,572.9932861,1,927.6704712,383.3963318,0.916170776,885.2718506,162.2640381,0.971224844
134,439.9074402,342.409729,1,436.1332397,677.6136475,1,418.054657,436.4578857,1,411.1110535,505.946167,0.999999881,415.7138977,573.1274414,0.999999642,926.2529907,384.012146,0.983296514,879.8170166,161.1869202,0.98996824
135,439.9074402,342.4817505,1,436.0457764,677.6136475,1,418.054657,436.4578857,1,411.1110535,505.9040527,0.999999881,415.8908386,573.185791,1,923.894043,384.7045288,0.998835742,874.0458984,160.358963,0.974683404
136,439.9208374,342.4817505,1,436.0457764,677.7233276,1,418.054657,436.553894,1,411.1110535,505.8243713,0.999999881,415.8908386,573.185791,1,922.2886963,385.7990417,0.999018908,874.0458984,160.358963,0.996089697
137,439.9054871,342.4742432,1,435.9900513,677.7559204,1,418.1118164,436.616333,1,411.1611938,505.6451721,0.999999762,415.8908386,573.185791,1,921.2349854,391.953949,0.988275766,874.0458984,161.1869202,0.998450279
138,439.9054871,342.480896,1,435.9900513,677.7559204,1,418.1118164,436.6403503,1,411.1573181,505.8243713,0.999999642,415.9830933,573.2420654,1,916.7990112,392.4398499,0.994463027,912.6036987,392.2001953,0.980333388
139,439.9054871,342.4742432,1,435.9900513,677.7737427,1,418.0242004,436.6403503,1,411.1459045,505.8243713,0.999999762,415.9830933,573.185791,1,916.7990112,395.7879944,0.99197489,912.6036987,392.2001953,0.949118912
140,439.9581299,342.4713745,1,435.9900513,677.7559204,1,418.0618591,436.6403503,1,411.1459045,505.9387512,0.999999881,415.9830933,573.1322021,1,916.7990112,403.8106689,0.999905467,912.6036987,394.2417603,0.484415412
141,439.9350281,342.4742432,1,435.9900513,677.7484131,1,418.0618591,436.6403503,1,411.1459045,505.9387512,1,415.8539734,573.1799316,1,916.7990112,415.7293701,0.063060805,909.487793,398.6319275,0.90622288
142,439.9350281,342.480896,1,436.0152283,677.7000122,1,418.0440979,436.6322632,1,410.8982544,506.0565491,1,415.8539734,573.1322021,1,920.4298706,415.7293701,0.048598498,909.487793,411.2655945,0.887224734
143,439.9350281,342.486084,1,435.8999634,677.7484131,1,418.0440979,436.5956421,1,410.8982544,505.9387512,1,415.7833862,573.1322021,1,920.4298706,415.7293701,0.008531092,909.487793,411.3780518,0.9993999
144,439.9581299,342.486084,1,435.8999634,677.7000122,1,418.0440979,436.6322632,1,410.8982544,505.8920593,1,415.7833862,573.1799316,1,917.3504639,406.3627014,0.23861371,911.4552002,420.9568787,0.999958158
145,439.9350281,342.486084,1,436.0238647,677.7342529,1,418.0159302,436.5956421,1,410.9447937,505.8920593,1,415.7077332,573.2250366,1,917.3504639,406.3627014,0.994408667,914.2301025,428.273407,0.999957442
146,439.985321,342.4138489,1,436.0238647,677.7342529,1,418.0159302,436.612915,1,410.9486084,505.9052734,1,415.7833862,573.2250366,1,921.2723999,406.3627014,0.906854749,916.1615601,430.8690796,0.999950886
147,440.0073547,342.3648987,1,436.0238647,677.7896118,1,417.901062,436.612915,1,410.9486084,505.9052734,1,415.9356384,573.2250366,1,921.3913574,413.0858765,0.775104702,918.7653809,431.7658997,0.999903798
148,440.0073547,342.3297119,1,436.0238647,677.7896118,1,417.8895874,436.612915,1,410.9494019,505.9052734,1,415.9356384,573.0466309,1,922.0973511,413.1499634,0.942115843,919.3994141,431.7658997,0.999925733
149,440.0073547,342.3297119,1,435.9023438,677.7896118,1,417.8895874,436.5279541,1,410.9494019,505.9052734,1,415.9356384,572.9484863,1,922.9838257,413.1499634,0.847933531,923.1358032,431.7658997,0.999947429
150,440.0519409,342.3359985,1,435.8301086,677.828186,1,417.8895874,436.5279541,1,411.0493469,505.9004517,1,416.0689697,572.9484863,1,924.7576904,413.1499634,0.050086264,923.1358032,428.6437378,0.999981165
151,440.0073547,342.3359985,1,435.6167297,677.828186,0.996461928,418.0345764,436.5279541,1,411.0307922,505.9004517,1,416.0689697,572.9484863,1,924.7576904,409.2368774,0.23457326,923.2528687,426.0328979,0.999971151
152,440.0411682,342.4339294,1,434.9436646,677.5593262,1,418.0345764,436.4609985,1,411.0307922,505.9004517,1,416.1705322,572.9484863,1,924.7576904,408.3217163,0.495430589,923.2528687,426.0328979,0.999951005
153,440.0411682,342.4339294,1,434.9176331,677.5593262,1,418.0345764,436.5279541,1,411.0307922,505.956665,0.999999881,416.1705322,573.3230591,0.999999881,924.7576904,408.3217163,0.945753217,923.0987549,426.0328979,0.999968886
154,439.9484558,342.4440613,1,434.9436646,677.5593262,1,418.0337524,436.6096191,1,410.9559937,506.1236877,0.999999881,416.1705322,573.3230591,1,924.5994873,408.3217163,0.967099309,921.1628418,427.3832397,0.999950647
155,439.9484558,342.4339294,1,434.9436646,677.5593262,1,417.8684998,436.6668091,1,410.9288635,506.1236877,0.999999881,416.016449,573.1386108,1,924.1018066,410.7962646,0.985879242,918.5968018,429.1207886,0.999903917
156,439.9908752,342.4339294,1,435.2183228,677.618103,0.9984864,417.8684998,436.6772461,1,410.8314209,506.1236877,1,415.861969,573.0640259,1,923.1943359,411.2327576,0.991749287,918.5968018,432.092926,0.99993217
157,439.9696655,342.5603027,1,435.6302185,677.7496338,1,417.8884888,436.6772461,1,410.8314209,505.9473572,1,415.788147,573.1386108,1,922.6820679,414.2697754,0.997228563,918.5968018,436.1716309,0.999979138
158,439.9908752,342.5603027,1,435.6488647,677.7496338,1,418.0337524,436.6772461,1,410.8652954,505.9304504,1,415.7655029,573.0640259,1,922.6427612,414.2697754,0.997997701,918.6687622,437.1455383,0.999932766
159,440.0042419,342.4968567,1,435.9380188,677.8405762,1,417.9271545,436.6772461,1,410.8662415,505.9304504,0.999999881,415.7606506,573.1386108,1,922.6820679,415.0915222,0.997237563,919.9411621,437.1455383,0.99989295
160,440.007019,342.4968567,1,435.9853821,677.8456421,1,418.1054993,436.6772461,1,410.8662415,505.9244385,1,415.7606506,573.1449585,1,923.1943359,415.0915222,0.979197204,921.0646362,437.1455383,0.999959826
161,440.007019,342.4938965,1,435.9853821,677.8835449,1,418.1347656,436.5928345,1,410.928009,505.9244385,1,415.7606506,573.1498413,1,923.4598389,415.0915222,0.826467752,922.3630371,435.206543,0.999982476
162,440.007019,342.4768372,1,435.9917603,677.8835449,1,418.1347656,436.5975952,1,410.928009,505.9304504,1,415.7606506,573.1449585,1,923.4598389,413.8418274,0.245647937,924.1428223,429.5478821,0.999969721
163,439.9807129,342.4768372,1,435.9917603,677.8703003,1,418.1347656,436.6672058,1,410.9469604,505.9277954,1,415.8808899,573.1449585,1,923.4598389,410.6473694,0.004226862,925.0045166,424.5661621,0.999905944
164,439.97052,342.4160156,1,435.9917603,677.8703003,1,418.1486816,436.5975952,1,410.9882813,505.9244385,1,415.881134,573.1171875,1,905.7319336,384.0789795,0.00562924,926.5112915,422.0240479,0.999990225
165,439.9633179,342.4768372,1,435.9917603,677.6003418,1,418.1347656,436.5118103,1,410.9469604,505.9277954,1,415.881134,573.1171875,1,905.7319336,384.0789795,0.011082749,926.5112915,422.0240479,0.999998212
166,439.9633179,342.4601135,1,435.6150208,677.6003418,0.999980927,418.0050659,436.5036621,1,410.9469604,505.9277954,1,416.0636597,573.1171875,1,905.7319336,384.0789795,0.004838351,926.5112915,422.0240479,0.999986053
167,439.9633179,342.4601135,1,435.6150208,677.519104,0.999982357,418.1486816,436.5036621,1,410.9675903,505.9277954,1,416.1373291,573.0734863,1,906.7249756,389.4136963,0.00834395,925.9536133,424.4229431,0.999951363
168,439.9668579,342.3674011,1,435.1610718,677.2797852,1,418.0050659,436.4900818,1,411.0143433,505.9545288,1,416.3125,573.0374756,1,909.4501953,396.8068542,0.007469122,925.9274902,426.1369629,0.99981612
169,440.0699463,342.4601135,1,435.382782,677.2797852,1,418.0050659,436.5036621,1,411.006134,505.9545288,0.999999881,416.3125,573.0374756,1,916.3413696,414.5622864,0.002410467,924.7528687,429.1142273,0.999914885
170,440.0699463,342.4503479,1,435.6150208,677.519104,1,417.930542,436.5415955,1,411.006134,505.9684448,0.999999881,416.3125,573.0374756,1,916.3413696,414.5622864,0.008924221,923.5939941,430.2285156,0.999856114
171,439.9959412,342.4503479,1,435.7133179,677.519104,1,417.9523315,436.5415955,1,411.006134,505.9684448,1,416.1724854,573.0374756,1,912.664917,414.5622864,0.004790605,917.824707,439.6519165,0.999922514
172,440.0699463,342.4503479,1,435.7133179,677.6187744,0.999999166,417.930542,436.5358887,1,411.006134,505.9382629,1,416.1445923,573.0423584,1,911.5542603,413.2726746,0.152716935,911.5064087,447.1743774,0.999882698
173,440.0752869,342.4503479,1,435.7756348,677.9320068,1,417.9523315,436.5358887,1,410.9682922,505.9303589,1,416.1445923,573.0662231,1,911.5542603,413.2726746,0.735647023,907.5911255,449.01828,0.999979615
174,440.0752869,342.4503479,1,435.987915,677.9764404,1,417.9146729,436.5358887,1,410.9682922,505.9382629,1,415.9212036,573.0841675,1,908.4041138,413.2726746,0.434364468,904.479126,449.4068909,0.999979854
175,440.1168823,342.4299927,1,435.987915,677.9764404,1,417.9146729,436.5246277,1,411.0129089,505.9303589,0.999999881,415.8522644,573.0662231,1,908.3463745,419.2648621,0.083415754,900.5178223,453.3626099,0.999943972
176,440.1168823,342.4291382,1,436.1204834,678.0001221,1,417.9146729,436.5102844,1,411.0129089,505.9303589,1,415.8101807,573.0841675,1,905.9418335,420.3898621,0.859884977,897.6568604,455.5522156,0.999925256
177,440.1168823,342.4291382,1,435.987915,677.9764404,1,417.973877,436.4806824,1,410.8424683,505.9605103,1,415.8522644,573.0841675,1,905.3365479,427.1600037,0.99481684,895.918396,456.7546387,0.999947429
178,439.9346924,342.5325623,1,435.987915,677.9239502,1,417.973877,436.478363,1,411.0129089,505.9605103,0.999999881,415.8103333,573.0841675,1,903.7509155,427.1600037,0.998500705,895.1185303,457.2542419,0.998732626
179,439.9275208,342.4502869,1,436.0575562,677.9135132,1,417.973877,436.4108276,1,410.8786926,506.0081482,1,415.8103333,573.0644531,1,903.7509155,426.1134949,0.999801934,894.3677979,458.2636719,0.999948978
180,439.9275208,342.5325623,1,436.0575562,677.9239502,1,418.0391846,436.4108276,1,410.8786926,506.0081482,1,415.8101807,573.0727539,1,903.7509155,426.1134949,0.999725997,894.3677979,458.2636719,0.999861479
181,439.9275208,342.5471802,1,435.9073486,677.9135132,1,417.973877,436.4713745,1,410.9322815,506.0236206,1,415.7516785,573.0727539,1,906.8024292,421.5549316,0.99999702,894.0609131,458.2636719,0.999962211
182,439.8623352,342.5325623,1,436.0575562,677.9135132,1,418.0441284,436.478363,1,410.9322815,506.0236206,0.999999881,415.7516785,573.0727539,1,910.5484009,419.0562134,0.999999046,892.2363892,457.0393982,0.999971628
183,439.8623352,342.4502869,1,436.1957092,677.9135132,1,417.9788513,436.5578308,1,410.8786926,506.0236206,1,415.7516785,573.1099243,1,910.5484009,416.5487976,0.999998212,891.5125122,454.8300781,0.999986887
184,439.8623352,342.4388428,1,436.1957092,677.8917236,1,418.0441284,436.5578308,1,410.9322815,506.0444641,1,415.8566589,573.1112671,1,910.5484009,415.7681885,0.999977708,889.2069702,453.2705994,0.999985933
185,439.8623352,342.3805847,1,436.0189514,677.8699341,1,417.9788513,436.5726013,1,410.8624573,506.0444641,1,416.0253601,573.152832,1,910.2495728,415.7681885,0.999986649,889.2069702,453.2705994,0.999984741
186,439.8981934,342.3805847,1,436.0189514,677.8533325,1,417.9788513,436.6064758,1,410.8624573,505.9763794,0.999999881,416.0253601,573.1685181,1,909.8366699,415.7681885,0.99999702,889.2069702,453.2705994,0.999988556
187,439.9249268,342.4248962,1,436.0189514,677.8391113,1,417.8220215,436.6064758,1,410.8415527,505.8752747,1,416.00354,573.1685181,1,907.6452026,419.9773254,0.999998808,889.5825806,454.5871582,0.999991655
188,439.991333,342.4388428,1,436.0189514,677.8391113,1,417.8076782,436.598053,1,411.0704041,505.8752747,1,416.0253601,573.152832,1,905.0739746,420.664032,0.999996305,894.411377,455.2039185,0.999983072
189,439.9945679,342.4960327,1,436.0680237,677.800293,1,417.8076782,436.598053,1,410.9807739,505.8702393,1,416.142395,573.152832,1,905.0453491,420.9909973,0.999923944,900.3804321,455.258728,0.999608457
190,440.0157471,342.5061951,1,436.1099548,677.800293,1,417.8076782,436.5101318,1,410.9807739,505.861969,1,416.00354,573.1849365,1,904.876709,420.9909973,0.992062628,900.5300903,455.4544983,0.999935627
191,440.0415039,342.5099182,1,436.1099548,677.7559204,1,417.9664307,436.5101318,1,410.884552,505.861969,1,416.00354,573.0686035,1,904.166687,426.5406189,0.619556308,900.5300903,455.4654846,0.999930739
192,440.0415039,342.5099182,1,436.1442261,677.7559204,1,417.9664307,436.5499268,1,410.9264221,505.8702393,1,415.857605,573.0686035,1,904.876709,425.1323242,0.865826011,900.3804321,457.683075,0.999776185
193,439.9945679,342.5099182,1,436.1099548,677.7559204,1,417.9664307,436.5499268,1,410.884552,505.8931274,1,415.8243713,573.0686035,1,904.421936,424.3513489,0.989124179,899.9126587,459.8297424,0.999726117
194,439.9693604,342.5099182,1,436.1442261,677.7584839,1,418.0279541,436.5499268,1,410.884552,505.8931274,1,415.8243713,573.0889893,1,904.876709,424.3513489,0.999983191,896.4105225,459.8297424,0.999961853
195,439.9693604,342.5099182,1,435.9440613,677.7584839,1,418.0139465,436.5499268,1,410.8808289,505.8931274,1,415.8243713,573.0686035,1,904.9868774,424.3513489,0.999988794,893.0703125,459.8297424,0.999989748
196,439.9693604,342.4837341,1,436.1653137,677.8156128,1,418.0139465,436.479126,1,410.9264221,505.8931274,0.999999881,415.784729,573.0889893,1,904.9868774,424.3513489,0.999997973,889.6456299,459.6599731,0.999982476
197,439.9693604,342.4837341,1,435.9440613,677.8200684,1,418.019928,436.3733215,1,410.9773254,505.8931274,1,415.6750793,573.0057373,1,904.421936,424.3513489,0.999997854,885.8908081,459.6599731,0.999992132
198,440.0135803,342.4837341,1,435.9821167,677.8156128,1,418.019928,436.3733215,1,410.9773254,505.9237976,1,415.6750793,573.1672974,1,903.9653931,424.5890808,0.999994874,880.2866821,458.9847717,0.999978542
199,440.0135803,342.5015564,1,435.9821167,677.8553467,1,418.0139465,436.479126,1,410.9773254,505.9237976,1,415.5243225,573.0057373,1,903.6333008,424.5890808,0.999996781,876.1566772,457.882843,0.999971271
200,440.0135803,342.4657593,1,436.2954712,677.8156128,1,418.019928,436.4797974,1,410.9996948,505.9237976,0.999999881,415.5243225,573.0057373,1,903.6333008,424.5890808,0.999997854,876.1566772,457.882843,0.999931812
201,439.9866333,342.4985657,1,436.3637695,677.6918335,0.999999523,418.019928,436.4797974,1,410.9773254,505.886261,1,415.6750793,572.9793701,1,903.6333008,422.4333191,0.999996185,876.1566772,452.3792419,0.999987125
202,439.9866333,342.5015564,1,436.3637695,677.6381836,1,417.9941711,436.5883484,1,410.9695435,505.8609314,1,416.0372314,572.9793701,1,905.8500977,421.0710754,0.999996424,879.3930664,446.7090454,0.999479473
203,439.9866333,342.4985657,1,436.3637695,677.6918335,1,418.1758423,436.4797974,1,410.9695435,505.8609314,1,416.1511536,572.9793701,1,906.9489746,419.5220642,0.999996781,882.630127,443.7623596,0.999644756
204,440.0316772,342.4985657,1,435.726593,677.6381836,1,418.1758423,436.5104065,1,410.9529724,505.886261,1,416.1511536,572.9793701,1,906.9489746,412.8626099,0.999971151,888.8283081,440.9359436,0.999763548
205,440.0316772,342.4985657,1,435.726593,677.6381836,1,417.9189758,436.4312744,1,410.9140015,505.8609314,1,416.0372314,572.9793701,1,906.9489746,409.0428467,0.999993801,892.1590576,440.1375122,0.999917626
206,440.0316772,342.465332,1,435.726593,677.6381836,1,417.9189758,436.4312744,1,410.9529724,505.9736633,1,416.0372314,573.1278076,1,906.9489746,405.2873535,0.999995828,898.8210449,439.0370789,0.999983072
207,440.1147156,342.3956604,1,435.7681885,677.6524048,1,417.9980164,436.4182129,1,410.9529724,505.9736633,1,416.162323,573.1110229,1,906.9489746,403.5269775,0.99999547,903.682251,439.0370789,0.99998951
208,440.1499939,342.3956604,1,435.7681885,677.6246338,1,417.9306946,436.4161072,1,410.9880066,505.9736633,0.999999881,416.1442871,573.1110229,1,907.2183838,403.5269775,0.999996781,907.5615234,439.0370789,0.999992609
209,440.1499939,342.3956604,1,435.8592529,677.6524048,1,417.9980164,436.4161072,1,411.1071167,505.8633423,1,416.1442871,573.1110229,1,910.6695557,403.5269775,0.999995708,907.5615234,439.2306519,0.999987245
210,439.9776917,342.4390564,1,435.8592529,677.6712036,1,417.9980164,436.4161072,1,411.1071167,505.9736633,1,416.1442871,573.1110229,1,911.2536011,404.9301758,0.999998927,907.5615234,440.6192322,0.99997282
211,440.1334534,342.4390564,1,435.9805603,677.6712036,1,418.026123,436.4161072,1,410.9880066,505.8770752,1,415.875824,573.1110229,1,911.4781494,407.1020508,0.999998569,907.2772217,442.201416,0.999985337
